mp_id,center_element,sample_name,site_equivalence_tag
mp-777624,V,mp-777624__mp-777624-EXAFS-V-K,equivalent
mp-777625,Cu,mp-777625__mp-777625-EXAFS-Cu-K,single_site
mp-777625,Ti,mp-777625__mp-777625-EXAFS-Ti-K,single_site
mp-777625,V,mp-777625__mp-777625-EXAFS-V-K,near_equivalent
mp-777626,O,mp-777626__mp-777626-EXAFS-O-K,equivalent
mp-777627,Cr,mp-777627__mp-777627-EXAFS-Cr-K,equivalent
mp-777627,Li,mp-777627__mp-777627-EXAFS-Li-K,equivalent
mp-777630,Cr,mp-777630__mp-777630-EXAFS-Cr-K,equivalent
mp-777630,Li,mp-777630__mp-777630-EXAFS-Li-K,equivalent
mp-777630,P,mp-777630__mp-777630-EXAFS-P-K,equivalent
mp-777631,Li,mp-777631__mp-777631-EXAFS-Li-K,near_equivalent
mp-777631,Mn,mp-777631__mp-777631-EXAFS-Mn-K,near_equivalent
mp-777632,Mn,mp-777632__mp-777632-EXAFS-Mn-K,equivalent
mp-777633,Cr,mp-777633__mp-777633-EXAFS-Cr-K,equivalent
mp-777633,Li,mp-777633__mp-777633-EXAFS-Li-K,equivalent
mp-777635,Fe,mp-777635__mp-777635-EXAFS-Fe-K,single_site
mp-777635,O,mp-777635__mp-777635-EXAFS-O-K,near_equivalent
mp-777635,P,mp-777635__mp-777635-EXAFS-P-K,equivalent
mp-777635,V,mp-777635__mp-777635-EXAFS-V-K,single_site
mp-777664,Fe,mp-777664__mp-777664-EXAFS-Fe-K,equivalent
mp-777664,Li,mp-777664__mp-777664-EXAFS-Li-K,equivalent
mp-777667,Li,mp-777667__mp-777667-EXAFS-Li-K,equivalent
mp-777668,Li,mp-777668__mp-777668-EXAFS-Li-K,near_equivalent
mp-777668,Sn,mp-777668__mp-777668-EXAFS-Sn-K,near_equivalent
mp-777670,Li,mp-777670__mp-777670-EXAFS-Li-K,near_equivalent
mp-777670,Sn,mp-777670__mp-777670-EXAFS-Sn-K,equivalent
mp-777671,Li,mp-777671__mp-777671-EXAFS-Li-K,near_equivalent
mp-777672,Fe,mp-777672__mp-777672-EXAFS-Fe-K,equivalent
mp-777676,Li,mp-777676__mp-777676-EXAFS-Li-K,equivalent
mp-777677,Fe,mp-777677__mp-777677-EXAFS-Fe-K,near_equivalent
mp-777678,Fe,mp-777678__mp-777678-EXAFS-Fe-K,equivalent
mp-777678,Li,mp-777678__mp-777678-EXAFS-Li-K,equivalent
mp-777679,Fe,mp-777679__mp-777679-EXAFS-Fe-K,equivalent
mp-777679,Li,mp-777679__mp-777679-EXAFS-Li-K,equivalent
mp-777681,F,mp-777681__mp-777681-EXAFS-F-K,equivalent
mp-777681,V,mp-777681__mp-777681-EXAFS-V-K,equivalent
mp-777682,Li,mp-777682__mp-777682-EXAFS-Li-K,near_equivalent
mp-777682,Nb,mp-777682__mp-777682-EXAFS-Nb-K,equivalent
mp-777682,V,mp-777682__mp-777682-EXAFS-V-K,equivalent
mp-777684,Li,mp-777684__mp-777684-EXAFS-Li-K,equivalent
mp-777685,Cu,mp-777685__mp-777685-EXAFS-Cu-K,single_site
mp-777685,Fe,mp-777685__mp-777685-EXAFS-Fe-K,near_equivalent
mp-777685,P,mp-777685__mp-777685-EXAFS-P-K,near_equivalent
mp-777686,Mn,mp-777686__mp-777686-EXAFS-Mn-K,equivalent
mp-777693,F,mp-777693__mp-777693-EXAFS-F-K,equivalent
mp-777694,Li,mp-777694__mp-777694-EXAFS-Li-K,near_equivalent
mp-777694,Ti,mp-777694__mp-777694-EXAFS-Ti-K,near_equivalent
mp-777695,Li,mp-777695__mp-777695-EXAFS-Li-K,equivalent
mp-777695,O,mp-777695__mp-777695-EXAFS-O-K,equivalent
mp-777697,Mn,mp-777697__mp-777697-EXAFS-Mn-K,equivalent
mp-777697,P,mp-777697__mp-777697-EXAFS-P-K,equivalent
mp-777697,W,mp-777697__mp-777697-EXAFS-W-K,equivalent
mp-777699,F,mp-777699__mp-777699-EXAFS-F-K,equivalent
mp-777702,Li,mp-777702__mp-777702-EXAFS-Li-K,equivalent
mp-777702,Mn,mp-777702__mp-777702-EXAFS-Mn-K,equivalent
mp-777703,O,mp-777703__mp-777703-EXAFS-O-K,equivalent
mp-777704,Li,mp-777704__mp-777704-EXAFS-Li-K,equivalent
mp-777709,Cr,mp-777709__mp-777709-EXAFS-Cr-K,equivalent
mp-777709,Li,mp-777709__mp-777709-EXAFS-Li-K,near_equivalent
mp-777709,Ti,mp-777709__mp-777709-EXAFS-Ti-K,near_equivalent
mp-777710,Li,mp-777710__mp-777710-EXAFS-Li-K,near_equivalent
mp-777710,Mn,mp-777710__mp-777710-EXAFS-Mn-K,near_equivalent
mp-777711,B,mp-777711__mp-777711-EXAFS-B-K,equivalent
mp-777711,O,mp-777711__mp-777711-EXAFS-O-K,equivalent
mp-777714,Co,mp-777714__mp-777714-EXAFS-Co-K,near_equivalent
mp-777719,Li,mp-777719__mp-777719-EXAFS-Li-K,single_site
mp-777720,F,mp-777720__mp-777720-EXAFS-F-K,single_site
mp-777720,Li,mp-777720__mp-777720-EXAFS-Li-K,equivalent
mp-777720,O,mp-777720__mp-777720-EXAFS-O-K,equivalent
mp-777720,V,mp-777720__mp-777720-EXAFS-V-K,single_site
mp-777724,O,mp-777724__mp-777724-EXAFS-O-K,near_equivalent
mp-777732,Cr,mp-777732__mp-777732-EXAFS-Cr-K,near_equivalent
mp-777732,Li,mp-777732__mp-777732-EXAFS-Li-K,near_equivalent
mp-777738,Al,mp-777738__mp-777738-EXAFS-Al-K,equivalent
mp-777744,Ba,mp-777744__mp-777744-EXAFS-Ba-K,near_equivalent
mp-777744,Y,mp-777744__mp-777744-EXAFS-Y-K,equivalent
mp-777760,Ce,mp-777760__mp-777760-EXAFS-Ce-K,equivalent
mp-777760,Tb,mp-777760__mp-777760-EXAFS-Tb-K,equivalent
mp-777775,Ag,mp-777775__mp-777775-EXAFS-Ag-K,equivalent
mp-777777,C,mp-777777__mp-777777-EXAFS-C-K,equivalent
mp-777777,N,mp-777777__mp-777777-EXAFS-N-K,equivalent
mp-777777,O,mp-777777__mp-777777-EXAFS-O-K,equivalent
mp-777777,P,mp-777777__mp-777777-EXAFS-P-K,equivalent
mp-777778,F,mp-777778__mp-777778-EXAFS-F-K,equivalent
mp-777778,V,mp-777778__mp-777778-EXAFS-V-K,equivalent
mp-777779,Mn,mp-777779__mp-777779-EXAFS-Mn-K,single_site
mp-777780,Mn,mp-777780__mp-777780-EXAFS-Mn-K,near_equivalent
mp-777784,B,mp-777784__mp-777784-EXAFS-B-K,near_equivalent
mp-777785,Fe,mp-777785__mp-777785-EXAFS-Fe-K,equivalent
mp-777785,Li,mp-777785__mp-777785-EXAFS-Li-K,equivalent
mp-777787,As,mp-777787__mp-777787-EXAFS-As-K,equivalent
mp-777787,Ho,mp-777787__mp-777787-EXAFS-Ho-K,equivalent
mp-777787,O,mp-777787__mp-777787-EXAFS-O-K,equivalent
mp-7777,Li,mp-7777__mp-7777-EXAFS-Li-K,equivalent
mp-7777,P,mp-7777__mp-7777-EXAFS-P-K,equivalent
mp-7777,Pr,mp-7777__mp-7777-EXAFS-Pr-K,single_site
mp-777804,Li,mp-777804__mp-777804-EXAFS-Li-K,equivalent
mp-777814,Na,mp-777814__mp-777814-EXAFS-Na-K,near_equivalent
mp-777814,Sn,mp-777814__mp-777814-EXAFS-Sn-K,equivalent
mp-777825,Eu,mp-777825__mp-777825-EXAFS-Eu-K,equivalent
mp-777825,Li,mp-777825__mp-777825-EXAFS-Li-K,equivalent
mp-777825,P,mp-777825__mp-777825-EXAFS-P-K,equivalent
mp-777843,O,mp-777843__mp-777843-EXAFS-O-K,near_equivalent
mp-777851,Bi,mp-777851__mp-777851-EXAFS-Bi-K,equivalent
mp-777855,Cu,mp-777855__mp-777855-EXAFS-Cu-K,near_equivalent
mp-777855,Nb,mp-777855__mp-777855-EXAFS-Nb-K,single_site
mp-777860,Fe,mp-777860__mp-777860-EXAFS-Fe-K,near_equivalent
mp-777860,Li,mp-777860__mp-777860-EXAFS-Li-K,near_equivalent
mp-777864,Li,mp-777864__mp-777864-EXAFS-Li-K,near_equivalent
mp-777864,Mn,mp-777864__mp-777864-EXAFS-Mn-K,equivalent
mp-777883,Y,mp-777883__mp-777883-EXAFS-Y-K,equivalent
mp-777887,V,mp-777887__mp-777887-EXAFS-V-K,equivalent
mp-777888,F,mp-777888__mp-777888-EXAFS-F-K,near_equivalent
mp-777888,Li,mp-777888__mp-777888-EXAFS-Li-K,near_equivalent
mp-777889,Fe,mp-777889__mp-777889-EXAFS-Fe-K,single_site
mp-777889,Te,mp-777889__mp-777889-EXAFS-Te-K,near_equivalent
mp-777891,Fe,mp-777891__mp-777891-EXAFS-Fe-K,near_equivalent
mp-777892,Sb,mp-777892__mp-777892-EXAFS-Sb-K,near_equivalent
mp-777895,Cr,mp-777895__mp-777895-EXAFS-Cr-K,near_equivalent
mp-777895,Mn,mp-777895__mp-777895-EXAFS-Mn-K,single_site
mp-777895,P,mp-777895__mp-777895-EXAFS-P-K,near_equivalent
mp-777896,Li,mp-777896__mp-777896-EXAFS-Li-K,near_equivalent
mp-777896,Ni,mp-777896__mp-777896-EXAFS-Ni-K,equivalent
mp-777896,V,mp-777896__mp-777896-EXAFS-V-K,equivalent
mp-777897,Li,mp-777897__mp-777897-EXAFS-Li-K,near_equivalent
mp-777897,Ti,mp-777897__mp-777897-EXAFS-Ti-K,near_equivalent
mp-777898,Fe,mp-777898__mp-777898-EXAFS-Fe-K,near_equivalent
mp-777900,F,mp-777900__mp-777900-EXAFS-F-K,equivalent
mp-777900,Fe,mp-777900__mp-777900-EXAFS-Fe-K,equivalent
mp-777901,V,mp-777901__mp-777901-EXAFS-V-K,equivalent
mp-777904,Cr,mp-777904__mp-777904-EXAFS-Cr-K,equivalent
mp-777904,Li,mp-777904__mp-777904-EXAFS-Li-K,near_equivalent
mp-777904,Ti,mp-777904__mp-777904-EXAFS-Ti-K,equivalent
mp-777905,O,mp-777905__mp-777905-EXAFS-O-K,equivalent
mp-777907,F,mp-777907__mp-777907-EXAFS-F-K,near_equivalent
mp-777907,Fe,mp-777907__mp-777907-EXAFS-Fe-K,equivalent
mp-777907,Li,mp-777907__mp-777907-EXAFS-Li-K,near_equivalent
mp-777907,O,mp-777907__mp-777907-EXAFS-O-K,equivalent
mp-777908,B,mp-777908__mp-777908-EXAFS-B-K,equivalent
mp-777908,Fe,mp-777908__mp-777908-EXAFS-Fe-K,equivalent
mp-777908,Li,mp-777908__mp-777908-EXAFS-Li-K,near_equivalent
mp-777909,Cr,mp-777909__mp-777909-EXAFS-Cr-K,equivalent
mp-777909,Li,mp-777909__mp-777909-EXAFS-Li-K,equivalent
mp-777913,F,mp-777913__mp-777913-EXAFS-F-K,single_site
mp-777913,Li,mp-777913__mp-777913-EXAFS-Li-K,equivalent
mp-777913,O,mp-777913__mp-777913-EXAFS-O-K,equivalent
mp-777913,V,mp-777913__mp-777913-EXAFS-V-K,single_site
mp-777914,F,mp-777914__mp-777914-EXAFS-F-K,equivalent
mp-777914,Fe,mp-777914__mp-777914-EXAFS-Fe-K,equivalent
mp-777914,O,mp-777914__mp-777914-EXAFS-O-K,equivalent
mp-777917,Li,mp-777917__mp-777917-EXAFS-Li-K,near_equivalent
mp-777918,Cr,mp-777918__mp-777918-EXAFS-Cr-K,near_equivalent
mp-777924,Li,mp-777924__mp-777924-EXAFS-Li-K,near_equivalent
mp-777927,Ti,mp-777927__mp-777927-EXAFS-Ti-K,single_site
mp-777934,Fe,mp-777934__mp-777934-EXAFS-Fe-K,equivalent
mp-777934,O,mp-777934__mp-777934-EXAFS-O-K,equivalent
mp-777937,B,mp-777937__mp-777937-EXAFS-B-K,near_equivalent
mp-777939,Li,mp-777939__mp-777939-EXAFS-Li-K,equivalent
mp-777939,O,mp-777939__mp-777939-EXAFS-O-K,equivalent
mp-777940,O,mp-777940__mp-777940-EXAFS-O-K,single_site
mp-777947,F,mp-777947__mp-777947-EXAFS-F-K,near_equivalent
mp-777947,O,mp-777947__mp-777947-EXAFS-O-K,equivalent
mp-777955,Cr,mp-777955__mp-777955-EXAFS-Cr-K,equivalent
mp-777955,Li,mp-777955__mp-777955-EXAFS-Li-K,near_equivalent
mp-777955,P,mp-777955__mp-777955-EXAFS-P-K,near_equivalent
mp-777963,S,mp-777963__mp-777963-EXAFS-S-K,near_equivalent
mp-777963,Sb,mp-777963__mp-777963-EXAFS-Sb-K,equivalent
mp-777967,O,mp-777967__mp-777967-EXAFS-O-K,near_equivalent
mp-777974,B,mp-777974__mp-777974-EXAFS-B-K,near_equivalent
mp-777974,Li,mp-777974__mp-777974-EXAFS-Li-K,near_equivalent
mp-777978,Y,mp-777978__mp-777978-EXAFS-Y-K,near_equivalent
mp-777980,Li,mp-777980__mp-777980-EXAFS-Li-K,equivalent
mp-777982,Cr,mp-777982__mp-777982-EXAFS-Cr-K,equivalent
mp-777982,Li,mp-777982__mp-777982-EXAFS-Li-K,near_equivalent
mp-777982,Ti,mp-777982__mp-777982-EXAFS-Ti-K,near_equivalent
mp-777983,Li,mp-777983__mp-777983-EXAFS-Li-K,near_equivalent
mp-778001,Cl,mp-778001__mp-778001-EXAFS-Cl-K,equivalent
mp-778001,Tm,mp-778001__mp-778001-EXAFS-Tm-K,equivalent
mp-778009,Li,mp-778009__mp-778009-EXAFS-Li-K,equivalent
mp-778013,F,mp-778013__mp-778013-EXAFS-F-K,equivalent
mp-778014,B,mp-778014__mp-778014-EXAFS-B-K,equivalent
mp-778014,Fe,mp-778014__mp-778014-EXAFS-Fe-K,near_equivalent
mp-778014,Mn,mp-778014__mp-778014-EXAFS-Mn-K,equivalent
mp-778014,O,mp-778014__mp-778014-EXAFS-O-K,near_equivalent
mp-778021,Fe,mp-778021__mp-778021-EXAFS-Fe-K,single_site
mp-778021,Mn,mp-778021__mp-778021-EXAFS-Mn-K,near_equivalent
mp-778021,P,mp-778021__mp-778021-EXAFS-P-K,near_equivalent
mp-778026,Li,mp-778026__mp-778026-EXAFS-Li-K,near_equivalent
mp-778026,Mn,mp-778026__mp-778026-EXAFS-Mn-K,equivalent
mp-778032,Li,mp-778032__mp-778032-EXAFS-Li-K,equivalent
mp-778032,Si,mp-778032__mp-778032-EXAFS-Si-K,near_equivalent
mp-778032,V,mp-778032__mp-778032-EXAFS-V-K,near_equivalent
mp-778033,O,mp-778033__mp-778033-EXAFS-O-K,near_equivalent
mp-778036,Li,mp-778036__mp-778036-EXAFS-Li-K,equivalent
mp-778038,Mn,mp-778038__mp-778038-EXAFS-Mn-K,near_equivalent
mp-778039,O,mp-778039__mp-778039-EXAFS-O-K,near_equivalent
mp-778042,Li,mp-778042__mp-778042-EXAFS-Li-K,near_equivalent
mp-778042,Mg,mp-778042__mp-778042-EXAFS-Mg-K,single_site
mp-778052,Sm,mp-778052__mp-778052-EXAFS-Sm-K,near_equivalent
mp-778052,Te,mp-778052__mp-778052-EXAFS-Te-K,equivalent
mp-778057,Sn,mp-778057__mp-778057-EXAFS-Sn-K,equivalent
mp-778058,Fe,mp-778058__mp-778058-EXAFS-Fe-K,equivalent
mp-778058,Li,mp-778058__mp-778058-EXAFS-Li-K,equivalent
mp-778059,Fe,mp-778059__mp-778059-EXAFS-Fe-K,equivalent
mp-778059,Li,mp-778059__mp-778059-EXAFS-Li-K,equivalent
mp-778062,Fe,mp-778062__mp-778062-EXAFS-Fe-K,equivalent
mp-778063,Mn,mp-778063__mp-778063-EXAFS-Mn-K,near_equivalent
mp-778063,Ni,mp-778063__mp-778063-EXAFS-Ni-K,single_site
mp-778070,Mn,mp-778070__mp-778070-EXAFS-Mn-K,near_equivalent
mp-778070,V,mp-778070__mp-778070-EXAFS-V-K,equivalent
mp-778071,Y,mp-778071__mp-778071-EXAFS-Y-K,near_equivalent
mp-778073,Mn,mp-778073__mp-778073-EXAFS-Mn-K,near_equivalent
mp-778073,Ti,mp-778073__mp-778073-EXAFS-Ti-K,single_site
mp-778074,Cr,mp-778074__mp-778074-EXAFS-Cr-K,single_site
mp-778074,Mn,mp-778074__mp-778074-EXAFS-Mn-K,equivalent
mp-778079,Ba,mp-778079__mp-778079-EXAFS-Ba-K,single_site
mp-778079,Y,mp-778079__mp-778079-EXAFS-Y-K,single_site
mp-778080,Ba,mp-778080__mp-778080-EXAFS-Ba-K,equivalent
mp-778080,Y,mp-778080__mp-778080-EXAFS-Y-K,equivalent
mp-778085,C,mp-778085__mp-778085-EXAFS-C-K,equivalent
mp-778103,Cd,mp-778103__mp-778103-EXAFS-Cd-K,equivalent
mp-778111,Bi,mp-778111__mp-778111-EXAFS-Bi-K,near_equivalent
mp-778111,P,mp-778111__mp-778111-EXAFS-P-K,near_equivalent
mp-778115,B,mp-778115__mp-778115-EXAFS-B-K,equivalent
mp-778115,Bi,mp-778115__mp-778115-EXAFS-Bi-K,equivalent
mp-778147,Bi,mp-778147__mp-778147-EXAFS-Bi-K,equivalent
mp-778147,P,mp-778147__mp-778147-EXAFS-P-K,equivalent
mp-778149,Ti,mp-778149__mp-778149-EXAFS-Ti-K,near_equivalent
mp-778150,Nb,mp-778150__mp-778150-EXAFS-Nb-K,equivalent
mp-778150,P,mp-778150__mp-778150-EXAFS-P-K,near_equivalent
mp-778151,Er,mp-778151__mp-778151-EXAFS-Er-K,equivalent
mp-778151,Lu,mp-778151__mp-778151-EXAFS-Lu-K,equivalent
mp-778152,Pt,mp-778152__mp-778152-EXAFS-Pt-K,equivalent
mp-778152,Sc,mp-778152__mp-778152-EXAFS-Sc-K,equivalent
mp-778169,Cu,mp-778169__mp-778169-EXAFS-Cu-K,equivalent
mp-778169,Li,mp-778169__mp-778169-EXAFS-Li-K,equivalent
mp-778169,O,mp-778169__mp-778169-EXAFS-O-K,near_equivalent
mp-778169,S,mp-778169__mp-778169-EXAFS-S-K,equivalent
mp-778180,Cs,mp-778180__mp-778180-EXAFS-Cs-K,equivalent
mp-778180,Nb,mp-778180__mp-778180-EXAFS-Nb-K,equivalent
mp-778194,Ge,mp-778194__mp-778194-EXAFS-Ge-K,equivalent
mp-778194,N,mp-778194__mp-778194-EXAFS-N-K,near_equivalent
mp-778194,O,mp-778194__mp-778194-EXAFS-O-K,equivalent
mp-778217,Co,mp-778217__mp-778217-EXAFS-Co-K,near_equivalent
mp-778218,Fe,mp-778218__mp-778218-EXAFS-Fe-K,near_equivalent
mp-778218,Mn,mp-778218__mp-778218-EXAFS-Mn-K,single_site
mp-778218,P,mp-778218__mp-778218-EXAFS-P-K,near_equivalent
mp-778219,Co,mp-778219__mp-778219-EXAFS-Co-K,near_equivalent
mp-778219,Sn,mp-778219__mp-778219-EXAFS-Sn-K,near_equivalent
mp-778223,Cr,mp-778223__mp-778223-EXAFS-Cr-K,equivalent
mp-778223,Mn,mp-778223__mp-778223-EXAFS-Mn-K,near_equivalent
mp-778223,Ti,mp-778223__mp-778223-EXAFS-Ti-K,near_equivalent
mp-778224,Co,mp-778224__mp-778224-EXAFS-Co-K,equivalent
mp-778224,La,mp-778224__mp-778224-EXAFS-La-K,near_equivalent
mp-778230,Cr,mp-778230__mp-778230-EXAFS-Cr-K,near_equivalent
mp-778230,V,mp-778230__mp-778230-EXAFS-V-K,near_equivalent
mp-778232,Cr,mp-778232__mp-778232-EXAFS-Cr-K,equivalent
mp-778232,Li,mp-778232__mp-778232-EXAFS-Li-K,equivalent
mp-778242,Fe,mp-778242__mp-778242-EXAFS-Fe-K,equivalent
mp-778242,P,mp-778242__mp-778242-EXAFS-P-K,equivalent
mp-778242,Ti,mp-778242__mp-778242-EXAFS-Ti-K,equivalent
mp-778245,Fe,mp-778245__mp-778245-EXAFS-Fe-K,equivalent
mp-778249,Ti,mp-778249__mp-778249-EXAFS-Ti-K,single_site
mp-778251,Co,mp-778251__mp-778251-EXAFS-Co-K,near_equivalent
mp-778251,P,mp-778251__mp-778251-EXAFS-P-K,near_equivalent
mp-778251,Ti,mp-778251__mp-778251-EXAFS-Ti-K,single_site
mp-778268,Cr,mp-778268__mp-778268-EXAFS-Cr-K,single_site
mp-778268,P,mp-778268__mp-778268-EXAFS-P-K,near_equivalent
mp-778268,Ti,mp-778268__mp-778268-EXAFS-Ti-K,near_equivalent
mp-778276,Nb,mp-778276__mp-778276-EXAFS-Nb-K,single_site
mp-778277,Li,mp-778277__mp-778277-EXAFS-Li-K,equivalent
mp-778277,Ti,mp-778277__mp-778277-EXAFS-Ti-K,near_equivalent
mp-778279,Li,mp-778279__mp-778279-EXAFS-Li-K,near_equivalent
mp-778280,Mn,mp-778280__mp-778280-EXAFS-Mn-K,near_equivalent
mp-778280,Sn,mp-778280__mp-778280-EXAFS-Sn-K,equivalent
mp-778287,Li,mp-778287__mp-778287-EXAFS-Li-K,equivalent
mp-778288,Ni,mp-778288__mp-778288-EXAFS-Ni-K,equivalent
mp-778288,Sr,mp-778288__mp-778288-EXAFS-Sr-K,equivalent
mp-778289,Fe,mp-778289__mp-778289-EXAFS-Fe-K,equivalent
mp-778289,Li,mp-778289__mp-778289-EXAFS-Li-K,equivalent
mp-778294,V,mp-778294__mp-778294-EXAFS-V-K,equivalent
mp-778296,Li,mp-778296__mp-778296-EXAFS-Li-K,equivalent
mp-778296,Ni,mp-778296__mp-778296-EXAFS-Ni-K,equivalent
mp-778296,O,mp-778296__mp-778296-EXAFS-O-K,near_equivalent
mp-778296,P,mp-778296__mp-778296-EXAFS-P-K,equivalent
mp-778300,Li,mp-778300__mp-778300-EXAFS-Li-K,equivalent
mp-778300,O,mp-778300__mp-778300-EXAFS-O-K,equivalent
mp-778301,Li,mp-778301__mp-778301-EXAFS-Li-K,near_equivalent
mp-778301,V,mp-778301__mp-778301-EXAFS-V-K,near_equivalent
mp-778304,Mn,mp-778304__mp-778304-EXAFS-Mn-K,equivalent
mp-778305,V,mp-778305__mp-778305-EXAFS-V-K,near_equivalent
mp-778306,C,mp-778306__mp-778306-EXAFS-C-K,near_equivalent
mp-778306,S,mp-778306__mp-778306-EXAFS-S-K,equivalent
mp-778314,Li,mp-778314__mp-778314-EXAFS-Li-K,near_equivalent
mp-778314,V,mp-778314__mp-778314-EXAFS-V-K,near_equivalent
mp-778319,Li,mp-778319__mp-778319-EXAFS-Li-K,equivalent
mp-778319,Mn,mp-778319__mp-778319-EXAFS-Mn-K,equivalent
mp-778326,Fe,mp-778326__mp-778326-EXAFS-Fe-K,single_site
mp-778326,Ti,mp-778326__mp-778326-EXAFS-Ti-K,near_equivalent
mp-778332,Na,mp-778332__mp-778332-EXAFS-Na-K,near_equivalent
mp-778337,Co,mp-778337__mp-778337-EXAFS-Co-K,equivalent
mp-778337,Li,mp-778337__mp-778337-EXAFS-Li-K,equivalent
mp-778337,Mn,mp-778337__mp-778337-EXAFS-Mn-K,equivalent
mp-778338,Co,mp-778338__mp-778338-EXAFS-Co-K,near_equivalent
mp-778338,V,mp-778338__mp-778338-EXAFS-V-K,near_equivalent
mp-778341,Ni,mp-778341__mp-778341-EXAFS-Ni-K,near_equivalent
mp-778341,P,mp-778341__mp-778341-EXAFS-P-K,near_equivalent
mp-778344,Li,mp-778344__mp-778344-EXAFS-Li-K,near_equivalent
mp-778344,Mn,mp-778344__mp-778344-EXAFS-Mn-K,equivalent
mp-778345,Fe,mp-778345__mp-778345-EXAFS-Fe-K,equivalent
mp-778345,Li,mp-778345__mp-778345-EXAFS-Li-K,equivalent
mp-778346,Li,mp-778346__mp-778346-EXAFS-Li-K,near_equivalent
mp-778348,Cr,mp-778348__mp-778348-EXAFS-Cr-K,equivalent
mp-778348,N,mp-778348__mp-778348-EXAFS-N-K,equivalent
mp-778348,Ta,mp-778348__mp-778348-EXAFS-Ta-K,equivalent
mp-778349,F,mp-778349__mp-778349-EXAFS-F-K,equivalent
mp-778349,Fe,mp-778349__mp-778349-EXAFS-Fe-K,single_site
mp-778349,O,mp-778349__mp-778349-EXAFS-O-K,near_equivalent
mp-778349,P,mp-778349__mp-778349-EXAFS-P-K,equivalent
mp-778349,V,mp-778349__mp-778349-EXAFS-V-K,single_site
mp-778352,Fe,mp-778352__mp-778352-EXAFS-Fe-K,equivalent
mp-778353,B,mp-778353__mp-778353-EXAFS-B-K,equivalent
mp-778353,Mn,mp-778353__mp-778353-EXAFS-Mn-K,near_equivalent
mp-778363,Fe,mp-778363__mp-778363-EXAFS-Fe-K,equivalent
mp-778363,Sn,mp-778363__mp-778363-EXAFS-Sn-K,near_equivalent
mp-778363,Ti,mp-778363__mp-778363-EXAFS-Ti-K,near_equivalent
mp-778364,Ti,mp-778364__mp-778364-EXAFS-Ti-K,equivalent
mp-778385,Se,mp-778385__mp-778385-EXAFS-Se-K,equivalent
mp-778393,Mn,mp-778393__mp-778393-EXAFS-Mn-K,single_site
mp-778393,P,mp-778393__mp-778393-EXAFS-P-K,near_equivalent
mp-778393,Ti,mp-778393__mp-778393-EXAFS-Ti-K,near_equivalent
mp-778394,F,mp-778394__mp-778394-EXAFS-F-K,equivalent
mp-778394,Li,mp-778394__mp-778394-EXAFS-Li-K,equivalent
mp-778394,Mn,mp-778394__mp-778394-EXAFS-Mn-K,equivalent
mp-778396,Li,mp-778396__mp-778396-EXAFS-Li-K,equivalent
mp-778396,Mn,mp-778396__mp-778396-EXAFS-Mn-K,equivalent
mp-778396,Sb,mp-778396__mp-778396-EXAFS-Sb-K,equivalent
mp-778400,Fe,mp-778400__mp-778400-EXAFS-Fe-K,equivalent
mp-778400,Li,mp-778400__mp-778400-EXAFS-Li-K,equivalent
mp-778405,Fe,mp-778405__mp-778405-EXAFS-Fe-K,near_equivalent
mp-778405,Li,mp-778405__mp-778405-EXAFS-Li-K,equivalent
mp-778408,Bi,mp-778408__mp-778408-EXAFS-Bi-K,equivalent
mp-778408,Hg,mp-778408__mp-778408-EXAFS-Hg-K,equivalent
mp-778410,Fe,mp-778410__mp-778410-EXAFS-Fe-K,near_equivalent
mp-778410,O,mp-778410__mp-778410-EXAFS-O-K,equivalent
mp-778411,Co,mp-778411__mp-778411-EXAFS-Co-K,equivalent
mp-778411,V,mp-778411__mp-778411-EXAFS-V-K,equivalent
mp-778412,F,mp-778412__mp-778412-EXAFS-F-K,equivalent
mp-778419,Cu,mp-778419__mp-778419-EXAFS-Cu-K,equivalent
mp-778419,Na,mp-778419__mp-778419-EXAFS-Na-K,near_equivalent
mp-778430,Al,mp-778430__mp-778430-EXAFS-Al-K,near_equivalent
mp-778446,Cr,mp-778446__mp-778446-EXAFS-Cr-K,equivalent
mp-778450,La,mp-778450__mp-778450-EXAFS-La-K,equivalent
mp-778450,Sm,mp-778450__mp-778450-EXAFS-Sm-K,equivalent
mp-778451,Sn,mp-778451__mp-778451-EXAFS-Sn-K,equivalent
mp-778458,Cu,mp-778458__mp-778458-EXAFS-Cu-K,near_equivalent
mp-778458,Li,mp-778458__mp-778458-EXAFS-Li-K,equivalent
mp-778458,O,mp-778458__mp-778458-EXAFS-O-K,near_equivalent
mp-778458,S,mp-778458__mp-778458-EXAFS-S-K,equivalent
mp-778460,Bi,mp-778460__mp-778460-EXAFS-Bi-K,near_equivalent
mp-778473,Gd,mp-778473__mp-778473-EXAFS-Gd-K,near_equivalent
mp-778473,Sb,mp-778473__mp-778473-EXAFS-Sb-K,equivalent
mp-778496,Cl,mp-778496__mp-778496-EXAFS-Cl-K,near_equivalent
mp-778496,Li,mp-778496__mp-778496-EXAFS-Li-K,near_equivalent
mp-778499,Ba,mp-778499__mp-778499-EXAFS-Ba-K,single_site
mp-778499,V,mp-778499__mp-778499-EXAFS-V-K,equivalent
mp-778503,P,mp-778503__mp-778503-EXAFS-P-K,equivalent
mp-778503,Sb,mp-778503__mp-778503-EXAFS-Sb-K,single_site
