# purpose: exp5_training_pool
# These samples have site_equivalence_tag in {incompat, near_equivalent_multiset_mismatch}.
# Excluded from Exp4 training. Reserved for Exp5 if a site-averaging strategy is implemented.
# See Step 2.5 Phase D / F report for rationale.
sample_name,mp_id,center_element,original_split,tag,max_shell1_MAE
mp-780436__mp-780436-EXAFS-B-K,mp-780436,B,train,incompat,999.0
mp-780436__mp-780436-EXAFS-Fe-K,mp-780436,Fe,train,incompat,999.0
mp-780436__mp-780436-EXAFS-Li-K,mp-780436,Li,train,incompat,999.0
mp-780436__mp-780436-EXAFS-Mn-K,mp-780436,Mn,train,incompat,999.0
mp-780436__mp-780436-EXAFS-O-K,mp-780436,O,train,incompat,999.0
mp-780439__mp-780439-EXAFS-O-K,mp-780439,O,train,incompat,999.0
mp-780439__mp-780439-EXAFS-P-K,mp-780439,P,train,incompat,999.0
mp-780441__mp-780441-EXAFS-Li-K,mp-780441,Li,train,incompat,999.0
mp-780441__mp-780441-EXAFS-O-K,mp-780441,O,train,incompat,999.0
mp-780442__mp-780442-EXAFS-Li-K,mp-780442,Li,train,incompat,999.0
mp-780442__mp-780442-EXAFS-Mn-K,mp-780442,Mn,train,incompat,999.0
mp-780444__mp-780444-EXAFS-F-K,mp-780444,F,holdout,incompat,999.0
mp-780444__mp-780444-EXAFS-V-K,mp-780444,V,holdout,incompat,999.0
mp-780448__mp-780448-EXAFS-Ho-K,mp-780448,Ho,train,incompat,999.0
mp-780448__mp-780448-EXAFS-O-K,mp-780448,O,train,incompat,999.0
mp-780448__mp-780448-EXAFS-Sb-K,mp-780448,Sb,train,incompat,999.0
mp-780453__mp-780453-EXAFS-Nb-K,mp-780453,Nb,train,incompat,999.0
mp-780453__mp-780453-EXAFS-O-K,mp-780453,O,train,incompat,999.0
mp-780453__mp-780453-EXAFS-Tb-K,mp-780453,Tb,train,incompat,999.0
mp-780456__mp-780456-EXAFS-Nb-K,mp-780456,Nb,train,incompat,999.0
mp-780456__mp-780456-EXAFS-O-K,mp-780456,O,train,incompat,999.0
mp-780463__mp-780463-EXAFS-O-K,mp-780463,O,train,incompat,999.0
mp-780463__mp-780463-EXAFS-Ti-K,mp-780463,Ti,train,incompat,999.0
mp-780470__mp-780470-EXAFS-B-K,mp-780470,B,train,incompat,999.0
mp-780470__mp-780470-EXAFS-Mn-K,mp-780470,Mn,train,incompat,999.0
mp-780470__mp-780470-EXAFS-O-K,mp-780470,O,train,incompat,999.0
mp-780471__mp-780471-EXAFS-Li-K,mp-780471,Li,train,incompat,999.0
mp-780471__mp-780471-EXAFS-O-K,mp-780471,O,train,incompat,999.0
mp-780471__mp-780471-EXAFS-V-K,mp-780471,V,train,incompat,999.0
mp-780473__mp-780473-EXAFS-F-K,mp-780473,F,train,incompat,999.0
mp-780473__mp-780473-EXAFS-Mn-K,mp-780473,Mn,train,incompat,999.0
mp-780474__mp-780474-EXAFS-Li-K,mp-780474,Li,val,incompat,999.0
mp-780474__mp-780474-EXAFS-O-K,mp-780474,O,val,incompat,999.0
mp-780475__mp-780475-EXAFS-Na-K,mp-780475,Na,train,incompat,999.0
mp-780475__mp-780475-EXAFS-O-K,mp-780475,O,train,incompat,999.0
mp-780475__mp-780475-EXAFS-W-K,mp-780475,W,train,incompat,999.0
mp-780477__mp-780477-EXAFS-Li-K,mp-780477,Li,train,incompat,999.0
mp-780477__mp-780477-EXAFS-O-K,mp-780477,O,train,incompat,999.0
mp-780477__mp-780477-EXAFS-P-K,mp-780477,P,train,incompat,999.0
mp-780479__mp-780479-EXAFS-Li-K,mp-780479,Li,test,incompat,999.0
mp-780479__mp-780479-EXAFS-O-K,mp-780479,O,test,incompat,999.0
mp-780479__mp-780479-EXAFS-P-K,mp-780479,P,test,incompat,999.0
mp-780479__mp-780479-EXAFS-V-K,mp-780479,V,test,incompat,999.0
mp-780480__mp-780480-EXAFS-F-K,mp-780480,F,train,incompat,999.0
mp-780480__mp-780480-EXAFS-Li-K,mp-780480,Li,train,incompat,999.0
mp-780480__mp-780480-EXAFS-O-K,mp-780480,O,train,incompat,999.0
mp-780480__mp-780480-EXAFS-V-K,mp-780480,V,train,incompat,999.0
mp-780481__mp-780481-EXAFS-F-K,mp-780481,F,train,incompat,999.0
mp-780481__mp-780481-EXAFS-Mn-K,mp-780481,Mn,train,incompat,999.0
mp-780482__mp-780482-EXAFS-Li-K,mp-780482,Li,train,incompat,999.0
mp-780482__mp-780482-EXAFS-O-K,mp-780482,O,train,incompat,999.0
mp-780482__mp-780482-EXAFS-P-K,mp-780482,P,train,incompat,999.0
mp-780483__mp-780483-EXAFS-Mn-K,mp-780483,Mn,train,incompat,999.0
mp-780484__mp-780484-EXAFS-Li-K,mp-780484,Li,train,incompat,999.0
mp-780484__mp-780484-EXAFS-Mn-K,mp-780484,Mn,train,incompat,999.0
mp-780484__mp-780484-EXAFS-P-K,mp-780484,P,train,incompat,999.0
mp-780485__mp-780485-EXAFS-Li-K,mp-780485,Li,train,incompat,999.0
mp-780485__mp-780485-EXAFS-O-K,mp-780485,O,train,incompat,999.0
mp-780485__mp-780485-EXAFS-P-K,mp-780485,P,train,incompat,999.0
mp-780486__mp-780486-EXAFS-F-K,mp-780486,F,train,incompat,999.0
mp-780486__mp-780486-EXAFS-Mn-K,mp-780486,Mn,train,incompat,999.0
mp-780487__mp-780487-EXAFS-O-K,mp-780487,O,train,incompat,999.0
mp-780488__mp-780488-EXAFS-O-K,mp-780488,O,test,incompat,999.0
mp-780489__mp-780489-EXAFS-F-K,mp-780489,F,train,incompat,999.0
mp-780489__mp-780489-EXAFS-Fe-K,mp-780489,Fe,train,incompat,999.0
mp-780489__mp-780489-EXAFS-O-K,mp-780489,O,train,incompat,999.0
mp-780490__mp-780490-EXAFS-O-K,mp-780490,O,train,incompat,999.0
mp-780490__mp-780490-EXAFS-P-K,mp-780490,P,train,incompat,999.0
mp-780491__mp-780491-EXAFS-F-K,mp-780491,F,train,incompat,999.0
mp-780491__mp-780491-EXAFS-Fe-K,mp-780491,Fe,train,incompat,999.0
mp-780491__mp-780491-EXAFS-O-K,mp-780491,O,train,incompat,999.0
mp-780493__mp-780493-EXAFS-Li-K,mp-780493,Li,train,incompat,999.0
mp-780493__mp-780493-EXAFS-O-K,mp-780493,O,train,incompat,999.0
mp-780496__mp-780496-EXAFS-F-K,mp-780496,F,val,incompat,999.0
mp-780496__mp-780496-EXAFS-Fe-K,mp-780496,Fe,val,incompat,999.0
mp-780497__mp-780497-EXAFS-B-K,mp-780497,B,test,incompat,999.0
mp-780497__mp-780497-EXAFS-Li-K,mp-780497,Li,test,incompat,999.0
mp-780497__mp-780497-EXAFS-O-K,mp-780497,O,test,incompat,999.0
mp-780498__mp-780498-EXAFS-Cr-K,mp-780498,Cr,train,incompat,999.0
mp-780498__mp-780498-EXAFS-O-K,mp-780498,O,train,incompat,999.0
mp-780499__mp-780499-EXAFS-O-K,mp-780499,O,train,incompat,999.0
mp-780500__mp-780500-EXAFS-B-K,mp-780500,B,holdout,incompat,999.0
mp-780500__mp-780500-EXAFS-Mn-K,mp-780500,Mn,holdout,incompat,999.0
mp-780500__mp-780500-EXAFS-O-K,mp-780500,O,holdout,incompat,999.0
mp-780501__mp-780501-EXAFS-B-K,mp-780501,B,train,incompat,999.0
mp-780501__mp-780501-EXAFS-O-K,mp-780501,O,train,incompat,999.0
mp-780503__mp-780503-EXAFS-Cr-K,mp-780503,Cr,test,incompat,999.0
mp-780503__mp-780503-EXAFS-Li-K,mp-780503,Li,test,incompat,999.0
mp-780503__mp-780503-EXAFS-O-K,mp-780503,O,test,incompat,999.0
mp-780504__mp-780504-EXAFS-F-K,mp-780504,F,train,incompat,999.0
mp-780504__mp-780504-EXAFS-Mn-K,mp-780504,Mn,train,incompat,999.0
mp-780504__mp-780504-EXAFS-O-K,mp-780504,O,train,incompat,999.0
mp-780505__mp-780505-EXAFS-O-K,mp-780505,O,train,incompat,999.0
mp-780505__mp-780505-EXAFS-P-K,mp-780505,P,train,incompat,999.0
mp-780506__mp-780506-EXAFS-O-K,mp-780506,O,train,incompat,999.0
mp-780506__mp-780506-EXAFS-Zn-K,mp-780506,Zn,train,incompat,999.0
mp-780507__mp-780507-EXAFS-F-K,mp-780507,F,val,incompat,999.0
mp-780507__mp-780507-EXAFS-Mn-K,mp-780507,Mn,val,incompat,999.0
mp-780507__mp-780507-EXAFS-O-K,mp-780507,O,val,incompat,999.0
mp-780508__mp-780508-EXAFS-O-K,mp-780508,O,train,incompat,999.0
mp-780509__mp-780509-EXAFS-B-K,mp-780509,B,train,incompat,999.0
mp-780509__mp-780509-EXAFS-Li-K,mp-780509,Li,train,incompat,999.0
mp-780509__mp-780509-EXAFS-Mn-K,mp-780509,Mn,train,incompat,999.0
mp-780509__mp-780509-EXAFS-O-K,mp-780509,O,train,incompat,999.0
mp-780510__mp-780510-EXAFS-Mn-K,mp-780510,Mn,train,incompat,999.0
mp-780510__mp-780510-EXAFS-O-K,mp-780510,O,train,incompat,999.0
mp-780511__mp-780511-EXAFS-F-K,mp-780511,F,train,incompat,999.0
mp-780511__mp-780511-EXAFS-Mn-K,mp-780511,Mn,train,incompat,999.0
mp-780511__mp-780511-EXAFS-O-K,mp-780511,O,train,incompat,999.0
mp-780512__mp-780512-EXAFS-Mn-K,mp-780512,Mn,train,incompat,999.0
mp-780514__mp-780514-EXAFS-Fe-K,mp-780514,Fe,train,incompat,999.0
mp-780514__mp-780514-EXAFS-O-K,mp-780514,O,train,incompat,999.0
mp-780515__mp-780515-EXAFS-F-K,mp-780515,F,train,incompat,999.0
mp-780515__mp-780515-EXAFS-Fe-K,mp-780515,Fe,train,incompat,999.0
mp-780515__mp-780515-EXAFS-O-K,mp-780515,O,train,incompat,999.0
mp-780518__mp-780518-EXAFS-Li-K,mp-780518,Li,train,incompat,999.0
mp-780518__mp-780518-EXAFS-Ni-K,mp-780518,Ni,train,incompat,999.0
mp-780518__mp-780518-EXAFS-O-K,mp-780518,O,train,incompat,999.0
mp-780520__mp-780520-EXAFS-Li-K,mp-780520,Li,train,incompat,999.0
mp-780520__mp-780520-EXAFS-Mn-K,mp-780520,Mn,train,incompat,999.0
mp-780520__mp-780520-EXAFS-O-K,mp-780520,O,train,incompat,999.0
mp-780520__mp-780520-EXAFS-S-K,mp-780520,S,train,incompat,999.0
mp-780521__mp-780521-EXAFS-Cr-K,mp-780521,Cr,train,incompat,999.0
mp-780521__mp-780521-EXAFS-O-K,mp-780521,O,train,incompat,999.0
mp-780522__mp-780522-EXAFS-Li-K,mp-780522,Li,train,incompat,999.0
mp-780522__mp-780522-EXAFS-O-K,mp-780522,O,train,incompat,999.0
mp-780522__mp-780522-EXAFS-P-K,mp-780522,P,train,incompat,999.0
mp-780523__mp-780523-EXAFS-Li-K,mp-780523,Li,train,incompat,999.0
mp-780523__mp-780523-EXAFS-O-K,mp-780523,O,train,incompat,999.0
mp-780523__mp-780523-EXAFS-S-K,mp-780523,S,train,incompat,999.0
mp-780525__mp-780525-EXAFS-F-K,mp-780525,F,train,incompat,999.0
mp-780525__mp-780525-EXAFS-Mn-K,mp-780525,Mn,train,incompat,999.0
mp-780528__mp-780528-EXAFS-O-K,mp-780528,O,train,incompat,999.0
mp-780529__mp-780529-EXAFS-Li-K,mp-780529,Li,test,incompat,999.0
mp-780529__mp-780529-EXAFS-Mn-K,mp-780529,Mn,test,incompat,999.0
mp-780529__mp-780529-EXAFS-O-K,mp-780529,O,test,incompat,999.0
mp-780530__mp-780530-EXAFS-O-K,mp-780530,O,train,incompat,999.0
mp-780531__mp-780531-EXAFS-Na-K,mp-780531,Na,train,incompat,999.0
mp-780531__mp-780531-EXAFS-O-K,mp-780531,O,train,incompat,999.0
mp-780532__mp-780532-EXAFS-Li-K,mp-780532,Li,train,incompat,999.0
mp-780533__mp-780533-EXAFS-O-K,mp-780533,O,train,incompat,999.0
mp-780535__mp-780535-EXAFS-O-K,mp-780535,O,train,incompat,999.0
mp-780538__mp-780538-EXAFS-V-K,mp-780538,V,train,incompat,999.0
mp-780540__mp-780540-EXAFS-Fe-K,mp-780540,Fe,train,incompat,999.0
mp-780540__mp-780540-EXAFS-O-K,mp-780540,O,train,incompat,999.0
mp-780541__mp-780541-EXAFS-Fe-K,mp-780541,Fe,train,incompat,999.0
mp-780541__mp-780541-EXAFS-O-K,mp-780541,O,train,incompat,999.0
mp-780542__mp-780542-EXAFS-Mn-K,mp-780542,Mn,train,incompat,999.0
mp-780542__mp-780542-EXAFS-O-K,mp-780542,O,train,incompat,999.0
mp-780543__mp-780543-EXAFS-Cr-K,mp-780543,Cr,train,incompat,999.0
mp-780543__mp-780543-EXAFS-O-K,mp-780543,O,train,incompat,999.0
mp-780547__mp-780547-EXAFS-Fe-K,mp-780547,Fe,train,incompat,999.0
mp-780548__mp-780548-EXAFS-Mn-K,mp-780548,Mn,test,incompat,999.0
mp-780548__mp-780548-EXAFS-O-K,mp-780548,O,test,incompat,999.0
mp-780548__mp-780548-EXAFS-P-K,mp-780548,P,test,incompat,999.0
mp-780549__mp-780549-EXAFS-F-K,mp-780549,F,test,incompat,999.0
mp-780549__mp-780549-EXAFS-Fe-K,mp-780549,Fe,test,incompat,999.0
mp-780549__mp-780549-EXAFS-Li-K,mp-780549,Li,test,incompat,999.0
mp-780549__mp-780549-EXAFS-O-K,mp-780549,O,test,incompat,999.0
mp-780550__mp-780550-EXAFS-Fe-K,mp-780550,Fe,holdout,incompat,999.0
mp-780551__mp-780551-EXAFS-Fe-K,mp-780551,Fe,train,incompat,999.0
mp-780553__mp-780553-EXAFS-F-K,mp-780553,F,train,incompat,999.0
mp-780553__mp-780553-EXAFS-Fe-K,mp-780553,Fe,train,incompat,999.0
mp-780553__mp-780553-EXAFS-Li-K,mp-780553,Li,train,incompat,999.0
mp-780553__mp-780553-EXAFS-O-K,mp-780553,O,train,incompat,999.0
mp-780554__mp-780554-EXAFS-O-K,mp-780554,O,train,incompat,999.0
mp-780554__mp-780554-EXAFS-P-K,mp-780554,P,train,incompat,999.0
mp-780557__mp-780557-EXAFS-Li-K,mp-780557,Li,train,incompat,999.0
mp-780557__mp-780557-EXAFS-O-K,mp-780557,O,train,incompat,0.33585
mp-780559__mp-780559-EXAFS-Fe-K,mp-780559,Fe,test,incompat,999.0
mp-780560__mp-780560-EXAFS-Mn-K,mp-780560,Mn,train,incompat,999.0
mp-780560__mp-780560-EXAFS-O-K,mp-780560,O,train,incompat,999.0
mp-780561__mp-780561-EXAFS-Ga-K,mp-780561,Ga,train,incompat,999.0
mp-780565__mp-780565-EXAFS-O-K,mp-780565,O,train,incompat,999.0
mp-780569__mp-780569-EXAFS-Ba-K,mp-780569,Ba,train,incompat,999.0
mp-780569__mp-780569-EXAFS-Nb-K,mp-780569,Nb,train,incompat,999.0
mp-780569__mp-780569-EXAFS-O-K,mp-780569,O,train,incompat,999.0
mp-780570__mp-780570-EXAFS-O-K,mp-780570,O,train,incompat,999.0
mp-780576__mp-780576-EXAFS-Li-K,mp-780576,Li,test,incompat,999.0
mp-780577__mp-780577-EXAFS-F-K,mp-780577,F,train,incompat,999.0
mp-780577__mp-780577-EXAFS-Fe-K,mp-780577,Fe,train,incompat,0.12215
mp-780579__mp-780579-EXAFS-Li-K,mp-780579,Li,train,incompat,999.0
mp-780579__mp-780579-EXAFS-O-K,mp-780579,O,train,incompat,999.0
mp-780579__mp-780579-EXAFS-P-K,mp-780579,P,train,incompat,999.0
mp-780579__mp-780579-EXAFS-V-K,mp-780579,V,train,incompat,999.0
mp-780580__mp-780580-EXAFS-O-K,mp-780580,O,train,incompat,999.0
mp-780581__mp-780581-EXAFS-F-K,mp-780581,F,train,incompat,999.0
mp-780581__mp-780581-EXAFS-Fe-K,mp-780581,Fe,train,incompat,999.0
mp-780581__mp-780581-EXAFS-O-K,mp-780581,O,train,incompat,999.0
mp-780582__mp-780582-EXAFS-Li-K,mp-780582,Li,train,incompat,999.0
mp-780582__mp-780582-EXAFS-Mn-K,mp-780582,Mn,train,incompat,999.0
mp-780582__mp-780582-EXAFS-O-K,mp-780582,O,train,incompat,999.0
mp-780583__mp-780583-EXAFS-O-K,mp-780583,O,train,incompat,999.0
mp-780584__mp-780584-EXAFS-O-K,mp-780584,O,train,incompat,999.0
mp-780584__mp-780584-EXAFS-P-K,mp-780584,P,train,incompat,999.0
mp-780585__mp-780585-EXAFS-Fe-K,mp-780585,Fe,train,incompat,999.0
mp-780585__mp-780585-EXAFS-O-K,mp-780585,O,train,incompat,999.0
mp-780586__mp-780586-EXAFS-Co-K,mp-780586,Co,train,incompat,999.0
mp-780586__mp-780586-EXAFS-Li-K,mp-780586,Li,train,incompat,999.0
mp-780586__mp-780586-EXAFS-O-K,mp-780586,O,train,incompat,999.0
mp-780586__mp-780586-EXAFS-P-K,mp-780586,P,train,incompat,999.0
mp-780588__mp-780588-EXAFS-O-K,mp-780588,O,test,incompat,999.0
mp-780589__mp-780589-EXAFS-Fe-K,mp-780589,Fe,train,incompat,999.0
mp-780590__mp-780590-EXAFS-Fe-K,mp-780590,Fe,train,incompat,999.0
mp-780590__mp-780590-EXAFS-O-K,mp-780590,O,train,incompat,999.0
mp-780591__mp-780591-EXAFS-Fe-K,mp-780591,Fe,train,incompat,999.0
mp-780591__mp-780591-EXAFS-O-K,mp-780591,O,train,incompat,999.0
mp-780592__mp-780592-EXAFS-Fe-K,mp-780592,Fe,train,incompat,999.0
mp-780593__mp-780593-EXAFS-O-K,mp-780593,O,train,incompat,999.0
mp-780596__mp-780596-EXAFS-Na-K,mp-780596,Na,train,incompat,999.0
mp-780596__mp-780596-EXAFS-O-K,mp-780596,O,train,incompat,999.0
mp-780597__mp-780597-EXAFS-V-K,mp-780597,V,train,incompat,999.0
mp-780598__mp-780598-EXAFS-Mn-K,mp-780598,Mn,train,incompat,999.0
mp-780598__mp-780598-EXAFS-O-K,mp-780598,O,train,incompat,999.0
mp-780598__mp-780598-EXAFS-Sb-K,mp-780598,Sb,train,incompat,999.0
mp-780618__mp-780618-EXAFS-O-K,mp-780618,O,train,incompat,999.0
mp-780619__mp-780619-EXAFS-Rb-K,mp-780619,Rb,train,incompat,999.0
mp-780625__mp-780625-EXAFS-O-K,mp-780625,O,test,incompat,999.0
mp-780625__mp-780625-EXAFS-Tb-K,mp-780625,Tb,test,incompat,999.0
mp-780630__mp-780630-EXAFS-Li-K,mp-780630,Li,train,incompat,999.0
mp-780630__mp-780630-EXAFS-O-K,mp-780630,O,train,incompat,999.0
mp-780632__mp-780632-EXAFS-Co-K,mp-780632,Co,train,incompat,999.0
mp-780632__mp-780632-EXAFS-Fe-K,mp-780632,Fe,train,incompat,999.0
mp-780632__mp-780632-EXAFS-Li-K,mp-780632,Li,train,incompat,999.0
mp-780632__mp-780632-EXAFS-Ni-K,mp-780632,Ni,train,incompat,999.0
mp-780632__mp-780632-EXAFS-O-K,mp-780632,O,train,incompat,999.0
mp-780633__mp-780633-EXAFS-Ni-K,mp-780633,Ni,test,incompat,999.0
mp-780634__mp-780634-EXAFS-Li-K,mp-780634,Li,train,incompat,999.0
mp-780635__mp-780635-EXAFS-Li-K,mp-780635,Li,train,incompat,999.0
mp-780636__mp-780636-EXAFS-Mn-K,mp-780636,Mn,test,incompat,999.0
mp-780637__mp-780637-EXAFS-O-K,mp-780637,O,train,incompat,999.0
mp-780640__mp-780640-EXAFS-Fe-K,mp-780640,Fe,train,incompat,999.0
mp-780641__mp-780641-EXAFS-O-K,mp-780641,O,test,incompat,999.0
mp-780642__mp-780642-EXAFS-Li-K,mp-780642,Li,train,incompat,999.0
mp-780643__mp-780643-EXAFS-O-K,mp-780643,O,train,incompat,999.0
mp-780644__mp-780644-EXAFS-Fe-K,mp-780644,Fe,train,incompat,999.0
mp-780645__mp-780645-EXAFS-Fe-K,mp-780645,Fe,holdout,incompat,999.0
mp-780646__mp-780646-EXAFS-O-K,mp-780646,O,train,incompat,999.0
mp-780647__mp-780647-EXAFS-V-K,mp-780647,V,train,incompat,999.0
mp-780648__mp-780648-EXAFS-Fe-K,mp-780648,Fe,train,incompat,999.0
mp-780649__mp-780649-EXAFS-O-K,mp-780649,O,train,incompat,999.0
mp-780649__mp-780649-EXAFS-V-K,mp-780649,V,train,incompat,999.0
mp-780656__mp-780656-EXAFS-Bi-K,mp-780656,Bi,train,incompat,999.0
mp-780656__mp-780656-EXAFS-Na-K,mp-780656,Na,train,incompat,999.0
mp-780656__mp-780656-EXAFS-O-K,mp-780656,O,train,incompat,999.0
mp-780667__mp-780667-EXAFS-F-K,mp-780667,F,val,incompat,999.0
mp-780671__mp-780671-EXAFS-N-K,mp-780671,N,test,incompat,999.0
mp-780671__mp-780671-EXAFS-O-K,mp-780671,O,test,incompat,999.0
mp-780671__mp-780671-EXAFS-Sr-K,mp-780671,Sr,test,incompat,999.0
mp-780671__mp-780671-EXAFS-Ta-K,mp-780671,Ta,test,incompat,999.0
mp-780675__mp-780675-EXAFS-Li-K,mp-780675,Li,val,incompat,999.0
mp-780675__mp-780675-EXAFS-Mn-K,mp-780675,Mn,val,incompat,999.0
mp-780675__mp-780675-EXAFS-O-K,mp-780675,O,val,incompat,999.0
mp-780675__mp-780675-EXAFS-P-K,mp-780675,P,val,incompat,999.0
mp-780676__mp-780676-EXAFS-Cr-K,mp-780676,Cr,train,incompat,999.0
mp-780676__mp-780676-EXAFS-Na-K,mp-780676,Na,train,incompat,999.0
mp-780676__mp-780676-EXAFS-O-K,mp-780676,O,train,incompat,999.0
mp-780677__mp-780677-EXAFS-Mn-K,mp-780677,Mn,val,incompat,999.0
mp-780678__mp-780678-EXAFS-Li-K,mp-780678,Li,train,incompat,999.0
mp-780678__mp-780678-EXAFS-Ni-K,mp-780678,Ni,train,incompat,999.0
mp-780678__mp-780678-EXAFS-O-K,mp-780678,O,train,incompat,999.0
mp-780679__mp-780679-EXAFS-Fe-K,mp-780679,Fe,train,near_equivalent,0.05604
mp-780680__mp-780680-EXAFS-Li-K,mp-780680,Li,train,incompat,999.0
mp-780680__mp-780680-EXAFS-O-K,mp-780680,O,train,incompat,999.0
mp-780680__mp-780680-EXAFS-P-K,mp-780680,P,train,incompat,999.0
mp-780680__mp-780680-EXAFS-V-K,mp-780680,V,train,incompat,999.0
mp-780681__mp-780681-EXAFS-Fe-K,mp-780681,Fe,train,incompat,999.0
mp-780681__mp-780681-EXAFS-Li-K,mp-780681,Li,train,incompat,999.0
mp-780681__mp-780681-EXAFS-O-K,mp-780681,O,train,incompat,999.0
mp-780681__mp-780681-EXAFS-Si-K,mp-780681,Si,train,incompat,999.0
mp-780683__mp-780683-EXAFS-O-K,mp-780683,O,train,incompat,999.0
mp-780685__mp-780685-EXAFS-Fe-K,mp-780685,Fe,test,incompat,999.0
mp-780686__mp-780686-EXAFS-Fe-K,mp-780686,Fe,train,incompat,999.0
mp-780688__mp-780688-EXAFS-F-K,mp-780688,F,train,incompat,999.0
mp-7806__mp-7806-EXAFS-Cr-K,mp-7806,Cr,train,incompat,999.0
mp-780703__mp-780703-EXAFS-O-K,mp-780703,O,train,incompat,999.0
mp-780705__mp-780705-EXAFS-O-K,mp-780705,O,val,incompat,999.0
mp-780711__mp-780711-EXAFS-Li-K,mp-780711,Li,train,incompat,999.0
mp-780711__mp-780711-EXAFS-Mn-K,mp-780711,Mn,train,incompat,999.0
mp-780711__mp-780711-EXAFS-O-K,mp-780711,O,train,incompat,999.0
mp-780721__mp-780721-EXAFS-Na-K,mp-780721,Na,train,incompat,999.0
mp-780724__mp-780724-EXAFS-Li-K,mp-780724,Li,train,incompat,999.0
mp-780724__mp-780724-EXAFS-O-K,mp-780724,O,train,incompat,999.0
mp-780724__mp-780724-EXAFS-P-K,mp-780724,P,train,incompat,999.0
mp-780724__mp-780724-EXAFS-Sb-K,mp-780724,Sb,train,incompat,999.0
mp-780731__mp-780731-EXAFS-Li-K,mp-780731,Li,train,incompat,999.0
mp-780731__mp-780731-EXAFS-O-K,mp-780731,O,train,incompat,999.0
mp-780731__mp-780731-EXAFS-P-K,mp-780731,P,train,incompat,999.0
mp-780737__mp-780737-EXAFS-N-K,mp-780737,N,train,incompat,999.0
mp-780737__mp-780737-EXAFS-Sr-K,mp-780737,Sr,train,incompat,999.0
mp-780737__mp-780737-EXAFS-Ta-K,mp-780737,Ta,train,near_equivalent,0.0331
mp-780738__mp-780738-EXAFS-Cl-K,mp-780738,Cl,train,incompat,999.0
mp-780740__mp-780740-EXAFS-F-K,mp-780740,F,train,incompat,999.0
mp-780740__mp-780740-EXAFS-Fe-K,mp-780740,Fe,train,near_equivalent,0.07724
mp-780744__mp-780744-EXAFS-Fe-K,mp-780744,Fe,test,incompat,999.0
mp-780745__mp-780745-EXAFS-Co-K,mp-780745,Co,train,incompat,999.0
mp-780745__mp-780745-EXAFS-F-K,mp-780745,F,train,incompat,999.0
mp-780746__mp-780746-EXAFS-F-K,mp-780746,F,test,incompat,999.0
mp-780746__mp-780746-EXAFS-Mn-K,mp-780746,Mn,test,incompat,999.0
mp-780746__mp-780746-EXAFS-O-K,mp-780746,O,test,incompat,999.0
mp-780748__mp-780748-EXAFS-O-K,mp-780748,O,train,incompat,999.0
mp-780749__mp-780749-EXAFS-Fe-K,mp-780749,Fe,train,incompat,999.0
mp-780751__mp-780751-EXAFS-Cr-K,mp-780751,Cr,train,incompat,999.0
mp-780751__mp-780751-EXAFS-Li-K,mp-780751,Li,train,incompat,999.0
mp-780751__mp-780751-EXAFS-Mn-K,mp-780751,Mn,train,incompat,999.0
mp-780751__mp-780751-EXAFS-O-K,mp-780751,O,train,incompat,999.0
mp-780752__mp-780752-EXAFS-Fe-K,mp-780752,Fe,train,incompat,999.0
mp-780754__mp-780754-EXAFS-Li-K,mp-780754,Li,train,incompat,999.0
mp-780754__mp-780754-EXAFS-O-K,mp-780754,O,train,incompat,999.0
mp-780754__mp-780754-EXAFS-P-K,mp-780754,P,train,incompat,999.0
mp-780755__mp-780755-EXAFS-Na-K,mp-780755,Na,train,incompat,999.0
mp-780756__mp-780756-EXAFS-Fe-K,mp-780756,Fe,train,incompat,999.0
mp-780757__mp-780757-EXAFS-Fe-K,mp-780757,Fe,train,incompat,999.0
mp-780764__mp-780764-EXAFS-Cu-K,mp-780764,Cu,train,incompat,999.0
mp-780764__mp-780764-EXAFS-Li-K,mp-780764,Li,train,incompat,999.0
mp-780764__mp-780764-EXAFS-O-K,mp-780764,O,train,incompat,999.0
mp-780764__mp-780764-EXAFS-P-K,mp-780764,P,train,incompat,999.0
mp-780769__mp-780769-EXAFS-Cu-K,mp-780769,Cu,train,incompat,999.0
mp-780769__mp-780769-EXAFS-O-K,mp-780769,O,train,incompat,999.0
mp-780769__mp-780769-EXAFS-P-K,mp-780769,P,train,incompat,999.0
mp-780770__mp-780770-EXAFS-Co-K,mp-780770,Co,train,incompat,999.0
mp-780770__mp-780770-EXAFS-O-K,mp-780770,O,train,incompat,999.0
mp-780772__mp-780772-EXAFS-O-K,mp-780772,O,train,incompat,999.0
mp-780772__mp-780772-EXAFS-Ta-K,mp-780772,Ta,train,incompat,999.0
mp-780775__mp-780775-EXAFS-Cu-K,mp-780775,Cu,train,incompat,999.0
mp-780775__mp-780775-EXAFS-Li-K,mp-780775,Li,train,incompat,999.0
mp-780775__mp-780775-EXAFS-O-K,mp-780775,O,train,incompat,999.0
mp-780775__mp-780775-EXAFS-P-K,mp-780775,P,train,incompat,999.0
mp-780775__mp-780775-EXAFS-Sr-K,mp-780775,Sr,train,incompat,999.0
mp-780779__mp-780779-EXAFS-O-K,mp-780779,O,train,incompat,999.0
mp-780779__mp-780779-EXAFS-Si-K,mp-780779,Si,train,incompat,999.0
mp-780782__mp-780782-EXAFS-Fe-K,mp-780782,Fe,train,near_equivalent,0.07572
